event-id,visible,timestamp,location-long,location-lat,argos:best-level,argos:calcul-freq,argos:iq,argos:lat1,argos:lat2,argos:lc,argos:lon1,argos:lon2,argos:nb-mes,argos:nb-mes-120,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
8393338434,true,2001-06-15 12:10:52.000,-112.85,28.466,-132.0,651299.31,"0",28.466,24.59,"B",-112.85,-94.433,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338435,true,2001-06-15 12:19:50.000,-112.792,28.452,-129.0,651286.87,"60",28.452,25.07,"3",-112.792,-97.643,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338436,true,2001-06-16 12:06:12.000,-112.73399999999998,28.42,-133.0,651286.87,"0",28.42,23.656,"B",-112.734,-91.717,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338437,true,2001-06-17 15:47:15.000,-112.738,28.498,-136.0,651286.87,"0",28.498,31.93,"B",-112.738,-129.257,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338438,true,2001-06-19 02:37:12.000,-112.82900000000001,28.567,-130.0,651286.87,"0",28.567,28.15,"B",-112.829,-114.82,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338439,true,2001-06-19 15:02:56.000,-113.33699999999999,28.62,-134.0,651273.87,"0",28.62,27.331,"A",-113.337,-106.959,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338440,true,2001-06-22 12:35:45.000,-113.674,30.81,-128.0,651289.68,"40",30.81,28.489,"0",-113.674,-103.182,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338441,true,2001-06-22 12:47:56.000,-113.404,30.782,-130.0,651286.87,"0",30.782,30.248,"B",-113.404,-110.708,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338442,true,2001-06-23 02:47:37.000,-113.79599999999999,30.92,-133.0,651289.68,"0",30.92,29.656,"B",-113.796,-119.628,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338443,true,2001-06-27 12:34:32.000,-113.35,30.718,-131.0,651289.68,"0",30.718,28.651,"B",-113.35,-103.233,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338444,true,2001-06-27 15:20:04.000,-111.262,30.627,-134.0,651289.68,"0",30.627,31.532,"B",-111.262,-116.151,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338445,true,2001-06-28 14:56:46.000,-113.588,30.773,-131.0,651289.68,"0",30.773,28.719,"B",-113.588,-103.134,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338446,true,2001-06-29 02:09:10.000,-113.411,30.64,-136.0,651296.68,"0",30.64,32.667,"A",-113.411,-102.456,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338447,true,2001-07-01 23:50:54.000,-113.00799999999998,30.294,-132.0,651289.0,"60",30.294,32.77,"2",-113.008,-101.852,4,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338448,true,2001-07-01 23:53:17.000,-113.04000000000002,30.273,-131.0,651296.68,"0",30.273,31.867,"B",-113.04,-105.282,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338449,true,2001-07-02 12:14:21.000,-113.02600000000001,30.033,-130.0,651289.0,"0",30.033,26.358,"B",-113.026,-95.998,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338450,true,2001-07-03 02:20:52.000,-113.024,30.394,-134.0,651289.0,"0",30.394,31.706,"B",-113.024,-107.422,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338451,true,2001-07-07 02:26:43.000,-113.173,30.078,-129.0,651289.0,"0",30.078,30.614,"B",-113.173,-110.579,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338452,true,2001-07-09 23:53:54.000,-112.66399999999999,29.621,-129.0,651289.0,"0",29.621,31.672,"B",-112.664,-103.206,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338453,true,2001-07-10 15:21:42.000,-112.40100000000001,29.441,-128.0,651289.0,"0",29.441,30.58,"B",-112.401,-117.941,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338454,true,2001-07-15 02:46:21.000,-112.57400000000001,29.368,-130.0,651301.37,"0",29.368,27.965,"A",-112.574,-119.166,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338455,true,2001-07-17 12:38:21.000,-112.79500000000002,29.953,-135.0,651289.0,"0",29.953,27.882,"B",-112.795,-103.326,2,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338456,true,2001-07-19 02:51:38.000,-113.001,30.137,-130.0,651300.62,"0",30.137,27.972,"A",-113.001,-123.571,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
8393338457,true,2001-07-21 02:04:35.000,-112.77800000000002,29.828,-128.0,651304.62,"0",29.828,32.07,"A",-112.778,-101.754,3,0,"argos-doppler-shift","Balaenoptera physalus","2001MX-ST15-23038","2001MX-Bph-23038","Fin whales Gulf of California 2001 - Argos Data"
